"","Year","Week","Week.Ending","Geo.Level","State","State.ANSI","Prc.Excellent","Prc.Good","Prc.Fair","Prc.Poor","Prc.VeryPoor"
"WISCONSIN-2000-06-18",2000,24,"2000-06-18","STATE","WISCONSIN",55,22,48,22,6,2
"WISCONSIN-2000-06-25",2000,25,"2000-06-25","STATE","WISCONSIN",55,20,51,21,7,1
"WISCONSIN-2000-07-02",2000,26,"2000-07-02","STATE","WISCONSIN",55,14,54,23,7,2
"WISCONSIN-2000-07-09",2000,27,"2000-07-09","STATE","WISCONSIN",55,21,53,20,4,2
"WISCONSIN-2000-07-16",2000,28,"2000-07-16","STATE","WISCONSIN",55,24,53,17,4,2
"WISCONSIN-2000-07-23",2000,29,"2000-07-23","STATE","WISCONSIN",55,26,51,17,5,1
"WISCONSIN-2000-07-30",2000,30,"2000-07-30","STATE","WISCONSIN",55,23,48,22,5,2
"WISCONSIN-2000-08-06",2000,31,"2000-08-06","STATE","WISCONSIN",55,20,47,25,7,1
"WISCONSIN-2000-08-13",2000,32,"2000-08-13","STATE","WISCONSIN",55,24,48,21,6,1
"WISCONSIN-2000-08-20",2000,33,"2000-08-20","STATE","WISCONSIN",55,21,53,20,5,1
"WISCONSIN-2000-08-27",2000,34,"2000-08-27","STATE","WISCONSIN",55,24,52,19,4,1
"WISCONSIN-2000-09-03",2000,35,"2000-09-03","STATE","WISCONSIN",55,19,56,20,4,1
"WISCONSIN-2000-09-10",2000,36,"2000-09-10","STATE","WISCONSIN",55,20,56,18,5,1
"WISCONSIN-2000-09-17",2000,37,"2000-09-17","STATE","WISCONSIN",55,23,51,18,6,2
"WISCONSIN-2000-09-24",2000,38,"2000-09-24","STATE","WISCONSIN",55,17,58,18,5,2
"WISCONSIN-2000-10-01",2000,39,"2000-10-01","STATE","WISCONSIN",55,20,52,22,4,2
"WISCONSIN-2001-05-20",2001,20,"2001-05-20","STATE","WISCONSIN",55,23,53,22,2,0
"WISCONSIN-2001-05-27",2001,21,"2001-05-27","STATE","WISCONSIN",55,8,60,31,1,0
"WISCONSIN-2001-06-03",2001,22,"2001-06-03","STATE","WISCONSIN",55,10,49,34,6,1
"WISCONSIN-2001-06-10",2001,23,"2001-06-10","STATE","WISCONSIN",55,6,43,36,14,1
"WISCONSIN-2001-06-17",2001,24,"2001-06-17","STATE","WISCONSIN",55,14,43,32,10,1
"WISCONSIN-2001-06-24",2001,25,"2001-06-24","STATE","WISCONSIN",55,23,35,35,5,2
"WISCONSIN-2001-07-01",2001,26,"2001-07-01","STATE","WISCONSIN",55,17,45,23,12,3
"WISCONSIN-2001-07-08",2001,27,"2001-07-08","STATE","WISCONSIN",55,16,49,23,10,2
"WISCONSIN-2001-07-15",2001,28,"2001-07-15","STATE","WISCONSIN",55,16,35,31,15,3
"WISCONSIN-2001-07-22",2001,29,"2001-07-22","STATE","WISCONSIN",55,9,37,38,12,4
"WISCONSIN-2001-07-29",2001,30,"2001-07-29","STATE","WISCONSIN",55,13,40,32,11,4
"WISCONSIN-2001-08-05",2001,31,"2001-08-05","STATE","WISCONSIN",55,10,32,39,14,5
"WISCONSIN-2001-08-12",2001,32,"2001-08-12","STATE","WISCONSIN",55,10,38,34,12,6
"WISCONSIN-2001-08-19",2001,33,"2001-08-19","STATE","WISCONSIN",55,10,38,32,13,7
"WISCONSIN-2001-08-26",2001,34,"2001-08-26","STATE","WISCONSIN",55,11,44,29,11,5
"WISCONSIN-2001-09-02",2001,35,"2001-09-02","STATE","WISCONSIN",55,10,44,31,11,4
"WISCONSIN-2001-09-09",2001,36,"2001-09-09","STATE","WISCONSIN",55,13,44,31,9,3
"WISCONSIN-2001-09-16",2001,37,"2001-09-16","STATE","WISCONSIN",55,12,46,30,9,3
"WISCONSIN-2001-09-23",2001,38,"2001-09-23","STATE","WISCONSIN",55,16,43,31,7,3
"WISCONSIN-2001-09-30",2001,39,"2001-09-30","STATE","WISCONSIN",55,12,47,29,9,3
"WISCONSIN-2001-10-07",2001,40,"2001-10-07","STATE","WISCONSIN",55,14,47,28,8,3
"WISCONSIN-2002-05-26",2002,21,"2002-05-26","STATE","WISCONSIN",55,3,36,43,15,3
"WISCONSIN-2002-06-02",2002,22,"2002-06-02","STATE","WISCONSIN",55,9,51,34,5,1
"WISCONSIN-2002-06-09",2002,23,"2002-06-09","STATE","WISCONSIN",55,13,53,29,4,1
"WISCONSIN-2002-06-16",2002,24,"2002-06-16","STATE","WISCONSIN",55,23,54,19,3,1
"WISCONSIN-2002-06-23",2002,25,"2002-06-23","STATE","WISCONSIN",55,19,52,21,7,1
"WISCONSIN-2002-06-30",2002,26,"2002-06-30","STATE","WISCONSIN",55,22,51,20,6,1
"WISCONSIN-2002-07-07",2002,27,"2002-07-07","STATE","WISCONSIN",55,21,47,24,5,3
"WISCONSIN-2002-07-14",2002,28,"2002-07-14","STATE","WISCONSIN",55,21,50,21,6,2
"WISCONSIN-2002-07-21",2002,29,"2002-07-21","STATE","WISCONSIN",55,11,42,31,11,5
"WISCONSIN-2002-07-28",2002,30,"2002-07-28","STATE","WISCONSIN",55,13,37,29,16,5
"WISCONSIN-2002-08-04",2002,31,"2002-08-04","STATE","WISCONSIN",55,15,35,31,14,5
"WISCONSIN-2002-08-11",2002,32,"2002-08-11","STATE","WISCONSIN",55,12,36,30,14,8
"WISCONSIN-2002-08-18",2002,33,"2002-08-18","STATE","WISCONSIN",55,13,38,31,13,5
"WISCONSIN-2002-08-25",2002,34,"2002-08-25","STATE","WISCONSIN",55,18,43,25,9,5
"WISCONSIN-2002-09-01",2002,35,"2002-09-01","STATE","WISCONSIN",55,17,43,25,10,5
"WISCONSIN-2002-09-08",2002,36,"2002-09-08","STATE","WISCONSIN",55,18,42,23,12,5
"WISCONSIN-2002-09-15",2002,37,"2002-09-15","STATE","WISCONSIN",55,20,44,21,11,4
"WISCONSIN-2002-09-22",2002,38,"2002-09-22","STATE","WISCONSIN",55,15,45,25,11,4
"WISCONSIN-2002-09-29",2002,39,"2002-09-29","STATE","WISCONSIN",55,17,47,22,12,2
"WISCONSIN-2002-10-06",2002,40,"2002-10-06","STATE","WISCONSIN",55,19,46,23,9,3
"WISCONSIN-2003-06-01",2003,22,"2003-06-01","STATE","WISCONSIN",55,11,56,31,2,0
"WISCONSIN-2003-06-08",2003,23,"2003-06-08","STATE","WISCONSIN",55,11,54,31,3,1
"WISCONSIN-2003-06-15",2003,24,"2003-06-15","STATE","WISCONSIN",55,14,57,24,4,1
"WISCONSIN-2003-06-22",2003,25,"2003-06-22","STATE","WISCONSIN",55,16,61,19,3,1
"WISCONSIN-2003-06-29",2003,26,"2003-06-29","STATE","WISCONSIN",55,17,53,23,6,1
"WISCONSIN-2003-07-06",2003,27,"2003-07-06","STATE","WISCONSIN",55,20,54,21,4,1
"WISCONSIN-2003-07-13",2003,28,"2003-07-13","STATE","WISCONSIN",55,27,55,14,3,1
"WISCONSIN-2003-07-20",2003,29,"2003-07-20","STATE","WISCONSIN",55,27,54,14,3,2
"WISCONSIN-2003-07-27",2003,30,"2003-07-27","STATE","WISCONSIN",55,22,50,22,4,2
"WISCONSIN-2003-08-03",2003,31,"2003-08-03","STATE","WISCONSIN",55,21,55,18,4,2
"WISCONSIN-2003-08-10",2003,32,"2003-08-10","STATE","WISCONSIN",55,17,51,22,7,3
"WISCONSIN-2003-08-17",2003,33,"2003-08-17","STATE","WISCONSIN",55,13,42,27,12,6
"WISCONSIN-2003-08-24",2003,34,"2003-08-24","STATE","WISCONSIN",55,5,30,33,18,14
"WISCONSIN-2003-08-31",2003,35,"2003-08-31","STATE","WISCONSIN",55,3,22,35,22,18
"WISCONSIN-2003-09-07",2003,36,"2003-09-07","STATE","WISCONSIN",55,2,18,36,25,19
"WISCONSIN-2003-09-14",2003,37,"2003-09-14","STATE","WISCONSIN",55,3,19,30,28,20
"WISCONSIN-2003-09-21",2003,38,"2003-09-21","STATE","WISCONSIN",55,3,23,33,25,16
"WISCONSIN-2003-09-28",2003,39,"2003-09-28","STATE","WISCONSIN",55,3,27,36,22,12
"WISCONSIN-2003-10-05",2003,40,"2003-10-05","STATE","WISCONSIN",55,3,28,34,24,11
"WISCONSIN-2003-10-12",2003,41,"2003-10-12","STATE","WISCONSIN",55,2,30,39,20,9
"WISCONSIN-2003-10-19",2003,42,"2003-10-19","STATE","WISCONSIN",55,2,30,39,20,9
"WISCONSIN-2004-05-23",2004,21,"2004-05-23","STATE","WISCONSIN",55,9,44,34,7,6
"WISCONSIN-2004-05-30",2004,22,"2004-05-30","STATE","WISCONSIN",55,14,43,28,12,3
"WISCONSIN-2004-06-06",2004,23,"2004-06-06","STATE","WISCONSIN",55,14,41,25,16,4
"WISCONSIN-2004-06-13",2004,24,"2004-06-13","STATE","WISCONSIN",55,17,38,27,13,5
"WISCONSIN-2004-06-20",2004,25,"2004-06-20","STATE","WISCONSIN",55,11,38,30,17,4
"WISCONSIN-2004-06-27",2004,26,"2004-06-27","STATE","WISCONSIN",55,10,38,29,17,6
"WISCONSIN-2004-07-04",2004,27,"2004-07-04","STATE","WISCONSIN",55,15,44,25,12,4
"WISCONSIN-2004-07-11",2004,28,"2004-07-11","STATE","WISCONSIN",55,11,43,28,13,5
"WISCONSIN-2004-07-18",2004,29,"2004-07-18","STATE","WISCONSIN",55,19,39,25,10,7
"WISCONSIN-2004-07-25",2004,30,"2004-07-25","STATE","WISCONSIN",55,20,37,24,14,5
"WISCONSIN-2004-08-01",2004,31,"2004-08-01","STATE","WISCONSIN",55,19,39,22,15,5
"WISCONSIN-2004-08-08",2004,32,"2004-08-08","STATE","WISCONSIN",55,21,39,19,17,4
"WISCONSIN-2004-08-15",2004,33,"2004-08-15","STATE","WISCONSIN",55,16,38,26,15,5
"WISCONSIN-2004-08-22",2004,34,"2004-08-22","STATE","WISCONSIN",55,11,44,24,16,5
"WISCONSIN-2004-08-29",2004,35,"2004-08-29","STATE","WISCONSIN",55,12,40,23,20,5
"WISCONSIN-2004-09-05",2004,36,"2004-09-05","STATE","WISCONSIN",55,11,38,29,16,6
"WISCONSIN-2004-09-12",2004,37,"2004-09-12","STATE","WISCONSIN",55,12,37,30,15,6
"WISCONSIN-2004-09-19",2004,38,"2004-09-19","STATE","WISCONSIN",55,13,40,21,20,6
"WISCONSIN-2004-09-26",2004,39,"2004-09-26","STATE","WISCONSIN",55,13,43,26,13,5
"WISCONSIN-2004-10-03",2004,40,"2004-10-03","STATE","WISCONSIN",55,13,45,21,16,5
"WISCONSIN-2004-10-10",2004,41,"2004-10-10","STATE","WISCONSIN",55,19,41,23,13,4
"WISCONSIN-2004-10-17",2004,42,"2004-10-17","STATE","WISCONSIN",55,21,36,27,12,4
"WISCONSIN-2004-10-24",2004,43,"2004-10-24","STATE","WISCONSIN",55,14,44,24,13,5
"WISCONSIN-2005-05-22",2005,20,"2005-05-22","STATE","WISCONSIN",55,11,56,27,4,2
"WISCONSIN-2005-05-29",2005,21,"2005-05-29","STATE","WISCONSIN",55,8,57,30,4,1
"WISCONSIN-2005-06-05",2005,22,"2005-06-05","STATE","WISCONSIN",55,15,60,23,2,0
"WISCONSIN-2005-06-12",2005,23,"2005-06-12","STATE","WISCONSIN",55,27,51,19,2,1
"WISCONSIN-2005-06-19",2005,24,"2005-06-19","STATE","WISCONSIN",55,25,56,15,3,1
"WISCONSIN-2005-06-26",2005,25,"2005-06-26","STATE","WISCONSIN",55,22,46,22,8,2
"WISCONSIN-2005-07-03",2005,26,"2005-07-03","STATE","WISCONSIN",55,27,47,17,6,3
"WISCONSIN-2005-07-10",2005,27,"2005-07-10","STATE","WISCONSIN",55,24,45,21,7,3
"WISCONSIN-2005-07-17",2005,28,"2005-07-17","STATE","WISCONSIN",55,13,36,25,17,9
"WISCONSIN-2005-07-24",2005,29,"2005-07-24","STATE","WISCONSIN",55,8,32,31,19,10
"WISCONSIN-2005-07-31",2005,30,"2005-07-31","STATE","WISCONSIN",55,9,30,39,15,7
"WISCONSIN-2005-08-07",2005,31,"2005-08-07","STATE","WISCONSIN",55,11,32,29,18,10
"WISCONSIN-2005-08-14",2005,32,"2005-08-14","STATE","WISCONSIN",55,9,35,31,18,7
"WISCONSIN-2005-08-21",2005,33,"2005-08-21","STATE","WISCONSIN",55,13,34,25,19,9
"WISCONSIN-2005-08-28",2005,34,"2005-08-28","STATE","WISCONSIN",55,11,38,29,16,6
"WISCONSIN-2005-09-04",2005,35,"2005-09-04","STATE","WISCONSIN",55,9,43,22,16,10
"WISCONSIN-2005-09-11",2005,36,"2005-09-11","STATE","WISCONSIN",55,11,36,31,15,7
"WISCONSIN-2005-09-18",2005,37,"2005-09-18","STATE","WISCONSIN",55,12,32,33,17,6
"WISCONSIN-2005-09-25",2005,38,"2005-09-25","STATE","WISCONSIN",55,15,38,29,13,5
"WISCONSIN-2005-10-02",2005,39,"2005-10-02","STATE","WISCONSIN",55,19,38,25,12,6
"WISCONSIN-2005-10-09",2005,40,"2005-10-09","STATE","WISCONSIN",55,19,42,24,11,4
"WISCONSIN-2005-10-16",2005,41,"2005-10-16","STATE","WISCONSIN",55,25,40,23,9,3
"WISCONSIN-2006-05-21",2006,20,"2006-05-21","STATE","WISCONSIN",55,7,52,35,5,1
"WISCONSIN-2006-05-28",2006,21,"2006-05-28","STATE","WISCONSIN",55,12,57,27,3,1
"WISCONSIN-2006-06-04",2006,22,"2006-06-04","STATE","WISCONSIN",55,18,57,19,5,1
"WISCONSIN-2006-06-11",2006,23,"2006-06-11","STATE","WISCONSIN",55,21,50,22,5,2
"WISCONSIN-2006-06-18",2006,24,"2006-06-18","STATE","WISCONSIN",55,22,44,25,7,2
"WISCONSIN-2006-06-25",2006,25,"2006-06-25","STATE","WISCONSIN",55,22,46,25,5,2
"WISCONSIN-2006-07-02",2006,26,"2006-07-02","STATE","WISCONSIN",55,24,47,20,7,2
"WISCONSIN-2006-07-09",2006,27,"2006-07-09","STATE","WISCONSIN",55,16,45,27,9,3
"WISCONSIN-2006-07-16",2006,28,"2006-07-16","STATE","WISCONSIN",55,24,42,19,10,5
"WISCONSIN-2006-07-23",2006,29,"2006-07-23","STATE","WISCONSIN",55,22,35,21,13,9
"WISCONSIN-2006-07-30",2006,30,"2006-07-30","STATE","WISCONSIN",55,20,32,23,16,9
"WISCONSIN-2006-08-06",2006,31,"2006-08-06","STATE","WISCONSIN",55,20,38,23,12,7
"WISCONSIN-2006-08-13",2006,32,"2006-08-13","STATE","WISCONSIN",55,18,39,27,9,7
"WISCONSIN-2006-08-20",2006,33,"2006-08-20","STATE","WISCONSIN",55,22,43,20,8,7
"WISCONSIN-2006-08-27",2006,34,"2006-08-27","STATE","WISCONSIN",55,16,41,28,9,6
"WISCONSIN-2006-09-03",2006,35,"2006-09-03","STATE","WISCONSIN",55,20,39,27,8,6
"WISCONSIN-2006-09-10",2006,36,"2006-09-10","STATE","WISCONSIN",55,18,35,34,8,5
"WISCONSIN-2006-09-17",2006,37,"2006-09-17","STATE","WISCONSIN",55,20,35,28,9,8
"WISCONSIN-2006-09-24",2006,38,"2006-09-24","STATE","WISCONSIN",55,19,40,27,8,6
"WISCONSIN-2006-10-01",2006,39,"2006-10-01","STATE","WISCONSIN",55,20,39,23,11,7
"WISCONSIN-2006-10-08",2006,40,"2006-10-08","STATE","WISCONSIN",55,22,40,24,7,7
"WISCONSIN-2006-10-15",2006,41,"2006-10-15","STATE","WISCONSIN",55,23,39,24,8,6
"WISCONSIN-2006-10-22",2006,42,"2006-10-22","STATE","WISCONSIN",55,22,40,20,12,6
"WISCONSIN-2007-05-20",2007,20,"2007-05-20","STATE","WISCONSIN",55,5,55,35,5,0
"WISCONSIN-2007-05-27",2007,21,"2007-05-27","STATE","WISCONSIN",55,23,60,14,3,0
"WISCONSIN-2007-06-03",2007,22,"2007-06-03","STATE","WISCONSIN",55,23,61,14,2,0
"WISCONSIN-2007-06-10",2007,23,"2007-06-10","STATE","WISCONSIN",55,34,54,10,2,0
"WISCONSIN-2007-06-17",2007,24,"2007-06-17","STATE","WISCONSIN",55,18,57,20,4,1
"WISCONSIN-2007-06-24",2007,25,"2007-06-24","STATE","WISCONSIN",55,19,62,15,3,1
"WISCONSIN-2007-07-01",2007,26,"2007-07-01","STATE","WISCONSIN",55,19,57,17,5,2
"WISCONSIN-2007-07-08",2007,27,"2007-07-08","STATE","WISCONSIN",55,22,52,18,5,3
"WISCONSIN-2007-07-15",2007,28,"2007-07-15","STATE","WISCONSIN",55,20,48,22,8,2
"WISCONSIN-2007-07-22",2007,29,"2007-07-22","STATE","WISCONSIN",55,17,34,30,14,5
"WISCONSIN-2007-07-29",2007,30,"2007-07-29","STATE","WISCONSIN",55,11,34,33,15,7
"WISCONSIN-2007-08-05",2007,31,"2007-08-05","STATE","WISCONSIN",55,15,31,32,15,7
"WISCONSIN-2007-08-12",2007,32,"2007-08-12","STATE","WISCONSIN",55,13,29,29,18,11
"WISCONSIN-2007-08-19",2007,33,"2007-08-19","STATE","WISCONSIN",55,16,29,25,19,11
"WISCONSIN-2007-08-26",2007,34,"2007-08-26","STATE","WISCONSIN",55,20,33,21,19,7
"WISCONSIN-2007-09-02",2007,35,"2007-09-02","STATE","WISCONSIN",55,15,34,30,14,7
"WISCONSIN-2007-09-09",2007,36,"2007-09-09","STATE","WISCONSIN",55,15,35,27,16,7
"WISCONSIN-2007-09-16",2007,37,"2007-09-16","STATE","WISCONSIN",55,18,31,29,14,8
"WISCONSIN-2007-09-23",2007,38,"2007-09-23","STATE","WISCONSIN",55,15,33,32,14,6
"WISCONSIN-2007-09-30",2007,39,"2007-09-30","STATE","WISCONSIN",55,19,32,31,12,6
"WISCONSIN-2007-10-07",2007,40,"2007-10-07","STATE","WISCONSIN",55,13,33,33,14,7
"WISCONSIN-2007-10-14",2007,41,"2007-10-14","STATE","WISCONSIN",55,15,31,33,14,7
"WISCONSIN-2008-06-01",2008,22,"2008-06-01","STATE","WISCONSIN",55,10,61,25,3,1
"WISCONSIN-2008-06-08",2008,23,"2008-06-08","STATE","WISCONSIN",55,20,54,21,4,1
"WISCONSIN-2008-06-15",2008,24,"2008-06-15","STATE","WISCONSIN",55,11,49,30,7,3
"WISCONSIN-2008-06-22",2008,25,"2008-06-22","STATE","WISCONSIN",55,13,44,28,9,6
"WISCONSIN-2008-06-29",2008,26,"2008-06-29","STATE","WISCONSIN",55,13,47,28,8,4
"WISCONSIN-2008-07-06",2008,27,"2008-07-06","STATE","WISCONSIN",55,16,48,26,7,3
"WISCONSIN-2008-07-13",2008,28,"2008-07-13","STATE","WISCONSIN",55,17,53,21,6,3
"WISCONSIN-2008-07-20",2008,29,"2008-07-20","STATE","WISCONSIN",55,17,53,22,5,3
"WISCONSIN-2008-07-27",2008,30,"2008-07-27","STATE","WISCONSIN",55,19,55,18,6,2
"WISCONSIN-2008-08-03",2008,31,"2008-08-03","STATE","WISCONSIN",55,19,50,22,6,3
"WISCONSIN-2008-08-10",2008,32,"2008-08-10","STATE","WISCONSIN",55,23,52,18,5,2
"WISCONSIN-2008-08-17",2008,33,"2008-08-17","STATE","WISCONSIN",55,17,47,24,8,4
"WISCONSIN-2008-08-24",2008,34,"2008-08-24","STATE","WISCONSIN",55,14,48,23,11,4
"WISCONSIN-2008-08-31",2008,35,"2008-08-31","STATE","WISCONSIN",55,8,41,26,17,8
"WISCONSIN-2008-09-07",2008,36,"2008-09-07","STATE","WISCONSIN",55,8,39,35,12,6
"WISCONSIN-2008-09-14",2008,37,"2008-09-14","STATE","WISCONSIN",55,7,39,32,15,7
"WISCONSIN-2008-09-21",2008,38,"2008-09-21","STATE","WISCONSIN",55,10,36,35,13,6
"WISCONSIN-2008-09-28",2008,39,"2008-09-28","STATE","WISCONSIN",55,9,38,34,12,7
"WISCONSIN-2008-10-05",2008,40,"2008-10-05","STATE","WISCONSIN",55,11,44,29,11,5
"WISCONSIN-2008-10-12",2008,41,"2008-10-12","STATE","WISCONSIN",55,10,41,32,12,5
"WISCONSIN-2008-10-19",2008,42,"2008-10-19","STATE","WISCONSIN",55,11,41,31,11,6
"WISCONSIN-2008-10-26",2008,43,"2008-10-26","STATE","WISCONSIN",55,10,47,28,10,5
"WISCONSIN-2008-11-02",2008,44,"2008-11-02","STATE","WISCONSIN",55,13,48,27,8,4
"WISCONSIN-2009-05-31",2009,22,"2009-05-31","STATE","WISCONSIN",55,17,58,23,2,0
"WISCONSIN-2009-06-07",2009,23,"2009-06-07","STATE","WISCONSIN",55,10,66,21,3,0
"WISCONSIN-2009-06-14",2009,24,"2009-06-14","STATE","WISCONSIN",55,17,57,22,3,1
"WISCONSIN-2009-06-21",2009,25,"2009-06-21","STATE","WISCONSIN",55,18,58,20,4,0
"WISCONSIN-2009-06-28",2009,26,"2009-06-28","STATE","WISCONSIN",55,24,57,14,4,1
"WISCONSIN-2009-07-05",2009,27,"2009-07-05","STATE","WISCONSIN",55,16,62,18,3,1
"WISCONSIN-2009-07-12",2009,28,"2009-07-12","STATE","WISCONSIN",55,16,55,21,7,1
"WISCONSIN-2009-07-19",2009,29,"2009-07-19","STATE","WISCONSIN",55,10,47,30,10,3
"WISCONSIN-2009-07-26",2009,30,"2009-07-26","STATE","WISCONSIN",55,8,47,26,16,3
"WISCONSIN-2009-08-02",2009,31,"2009-08-02","STATE","WISCONSIN",55,9,39,30,15,7
"WISCONSIN-2009-08-09",2009,32,"2009-08-09","STATE","WISCONSIN",55,13,42,28,10,7
"WISCONSIN-2009-08-16",2009,33,"2009-08-16","STATE","WISCONSIN",55,18,43,27,9,3
"WISCONSIN-2009-08-23",2009,34,"2009-08-23","STATE","WISCONSIN",55,15,49,25,9,2
"WISCONSIN-2009-08-30",2009,35,"2009-08-30","STATE","WISCONSIN",55,16,49,25,8,2
"WISCONSIN-2009-09-06",2009,36,"2009-09-06","STATE","WISCONSIN",55,20,48,24,6,2
"WISCONSIN-2009-09-13",2009,37,"2009-09-13","STATE","WISCONSIN",55,20,44,26,8,2
"WISCONSIN-2009-09-20",2009,38,"2009-09-20","STATE","WISCONSIN",55,18,43,27,9,3
"WISCONSIN-2009-09-27",2009,39,"2009-09-27","STATE","WISCONSIN",55,16,46,26,9,3
"WISCONSIN-2009-10-04",2009,40,"2009-10-04","STATE","WISCONSIN",55,15,48,26,8,3
"WISCONSIN-2009-10-11",2009,41,"2009-10-11","STATE","WISCONSIN",55,15,53,20,9,3
"WISCONSIN-2009-10-18",2009,42,"2009-10-18","STATE","WISCONSIN",55,14,50,25,9,2
"WISCONSIN-2009-10-25",2009,43,"2009-10-25","STATE","WISCONSIN",55,13,47,28,10,2
"WISCONSIN-2009-11-01",2009,44,"2009-11-01","STATE","WISCONSIN",55,12,41,29,14,4
"WISCONSIN-2009-11-08",2009,45,"2009-11-08","STATE","WISCONSIN",55,16,41,29,11,3
"WISCONSIN-2009-11-15",2009,46,"2009-11-15","STATE","WISCONSIN",55,16,43,29,9,3
"WISCONSIN-2010-05-16",2010,19,"2010-05-16","STATE","WISCONSIN",55,10,48,40,2,0
"WISCONSIN-2010-05-23",2010,20,"2010-05-23","STATE","WISCONSIN",55,11,50,37,2,0
"WISCONSIN-2010-05-30",2010,21,"2010-05-30","STATE","WISCONSIN",55,15,55,28,2,0
"WISCONSIN-2010-06-06",2010,22,"2010-06-06","STATE","WISCONSIN",55,24,63,11,2,0
"WISCONSIN-2010-06-13",2010,23,"2010-06-13","STATE","WISCONSIN",55,24,62,12,2,0
"WISCONSIN-2010-06-20",2010,24,"2010-06-20","STATE","WISCONSIN",55,23,63,12,2,0
"WISCONSIN-2010-06-27",2010,25,"2010-06-27","STATE","WISCONSIN",55,31,53,12,3,1
"WISCONSIN-2010-07-04",2010,26,"2010-07-04","STATE","WISCONSIN",55,32,51,13,3,1
"WISCONSIN-2010-07-11",2010,27,"2010-07-11","STATE","WISCONSIN",55,38,46,11,4,1
"WISCONSIN-2010-07-18",2010,28,"2010-07-18","STATE","WISCONSIN",55,38,43,13,5,1
"WISCONSIN-2010-07-25",2010,29,"2010-07-25","STATE","WISCONSIN",55,38,41,14,5,2
"WISCONSIN-2010-08-01",2010,30,"2010-08-01","STATE","WISCONSIN",55,38,43,12,5,2
"WISCONSIN-2010-08-08",2010,31,"2010-08-08","STATE","WISCONSIN",55,42,44,10,3,1
"WISCONSIN-2010-08-15",2010,32,"2010-08-15","STATE","WISCONSIN",55,39,41,14,4,2
"WISCONSIN-2010-08-22",2010,33,"2010-08-22","STATE","WISCONSIN",55,43,37,14,4,2
"WISCONSIN-2010-08-29",2010,34,"2010-08-29","STATE","WISCONSIN",55,42,40,13,4,1
"WISCONSIN-2010-09-05",2010,35,"2010-09-05","STATE","WISCONSIN",55,42,42,12,3,1
"WISCONSIN-2010-09-12",2010,36,"2010-09-12","STATE","WISCONSIN",55,41,41,13,4,1
"WISCONSIN-2010-09-19",2010,37,"2010-09-19","STATE","WISCONSIN",55,40,43,13,3,1
"WISCONSIN-2010-09-26",2010,38,"2010-09-26","STATE","WISCONSIN",55,40,45,11,3,1
"WISCONSIN-2010-10-03",2010,39,"2010-10-03","STATE","WISCONSIN",55,39,45,12,3,1
"WISCONSIN-2010-10-10",2010,40,"2010-10-10","STATE","WISCONSIN",55,38,46,12,3,1
"WISCONSIN-2011-05-29",2011,21,"2011-05-29","STATE","WISCONSIN",55,7,59,31,2,1
"WISCONSIN-2011-06-05",2011,22,"2011-06-05","STATE","WISCONSIN",55,12,66,20,1,1
"WISCONSIN-2011-06-12",2011,23,"2011-06-12","STATE","WISCONSIN",55,14,66,18,2,0
"WISCONSIN-2011-06-19",2011,24,"2011-06-19","STATE","WISCONSIN",55,16,66,16,2,0
"WISCONSIN-2011-06-26",2011,25,"2011-06-26","STATE","WISCONSIN",55,21,62,14,2,1
"WISCONSIN-2011-07-03",2011,26,"2011-07-03","STATE","WISCONSIN",55,24,57,14,4,1
"WISCONSIN-2011-07-10",2011,27,"2011-07-10","STATE","WISCONSIN",55,20,58,17,4,1
"WISCONSIN-2011-07-17",2011,28,"2011-07-17","STATE","WISCONSIN",55,19,54,19,6,2
"WISCONSIN-2011-07-24",2011,29,"2011-07-24","STATE","WISCONSIN",55,24,52,18,5,1
"WISCONSIN-2011-07-31",2011,30,"2011-07-31","STATE","WISCONSIN",55,27,54,13,4,2
"WISCONSIN-2011-08-07",2011,31,"2011-08-07","STATE","WISCONSIN",55,27,52,15,4,2
"WISCONSIN-2011-08-14",2011,32,"2011-08-14","STATE","WISCONSIN",55,29,50,16,4,1
"WISCONSIN-2011-08-21",2011,33,"2011-08-21","STATE","WISCONSIN",55,25,53,16,5,1
"WISCONSIN-2011-08-28",2011,34,"2011-08-28","STATE","WISCONSIN",55,26,50,17,5,2
"WISCONSIN-2011-09-04",2011,35,"2011-09-04","STATE","WISCONSIN",55,25,51,15,7,2
"WISCONSIN-2011-09-11",2011,36,"2011-09-11","STATE","WISCONSIN",55,27,49,17,6,1
"WISCONSIN-2011-09-18",2011,37,"2011-09-18","STATE","WISCONSIN",55,27,47,17,7,2
"WISCONSIN-2011-09-25",2011,38,"2011-09-25","STATE","WISCONSIN",55,22,54,16,6,2
"WISCONSIN-2011-10-02",2011,39,"2011-10-02","STATE","WISCONSIN",55,24,50,17,7,2
"WISCONSIN-2011-10-09",2011,40,"2011-10-09","STATE","WISCONSIN",55,29,46,17,6,2
"WISCONSIN-2011-10-16",2011,41,"2011-10-16","STATE","WISCONSIN",55,25,52,16,6,1
"WISCONSIN-2011-10-23",2011,42,"2011-10-23","STATE","WISCONSIN",55,26,53,14,6,1
"WISCONSIN-2012-05-20",2012,20,"2012-05-20","STATE","WISCONSIN",55,20,50,30,0,0
"WISCONSIN-2012-05-27",2012,21,"2012-05-27","STATE","WISCONSIN",55,15,62,20,3,0
